Title_0.0,Title_1.0,Title_2.0,Title_3.0,Title_4.0,Pclass_1,Pclass_2,Pclass_3,Family_survival_0.0,Family_survival_0.5,Family_survival_1.0,Cabin_0,Cabin_1,Cabin_2,Cabin_3,Cabin_4,Cabin_5,Cabin_6,Cabin_7,Cabin_8,Embarked_0,Embarked_1,Embarked_2,Ticket_label_0.0,Ticket_label_1.0,Ticket_label_2.0,Family_size_bin_0,Family_size_bin_1,Family_size_bin_2,Family_size_bin_3,Sex,Fare_std,Age,Perished,PassengerId
0.8505317485662419,-0.5066552840628717,-0.40396210043774944,-0.21680296415038888,-0.17677669529663684,-0.5656854249492381,-0.5101515430617262,0.9025873648130485,-0.3811091916213821,0.6804808499819214,-0.48380990291711146,-0.13085598064755344,-0.2359813632291101,-0.2662958158485814,-0.19611613513818404,-0.19300937626135234,-0.12168146174384352,-0.06715342778730747,-0.03352007615769955,0.5449249778098338,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,3.7215588131856796,-1.162292339667437,-0.7467879938056768,-1.2316448970959013,1.4322604033532795,-0.24123593087845216,-0.12168146174384353,-0.7376951317802901,-0.5024451714361922,-0.5565431649663566,1.0,1
-1.175735064194511,-0.5066552840628717,2.4754797514825286,-0.21680296415038888,-0.17677669529663684,1.7677669529663689,-0.5101515430617262,-1.1079259903080172,-0.3811091916213821,0.6804808499819214,-0.48380990291711146,-0.13085598064755344,-0.2359813632291101,3.755222352305419,-0.19611613513818404,-0.19300937626135234,-0.12168146174384352,-0.06715342778730747,-0.03352007615769955,-1.8351149988007645,-1.6238025415294657,2.0745051044939435,-0.3075623426146228,-0.26870460745022956,-1.162292339667437,1.3390681268239724,-1.2316448970959013,1.4322604033532795,-0.24123593087845216,-0.12168146174384353,1.3555735383351193,0.7868452935884459,0.6344223283993081,0.0,2
-1.175735064194511,1.9737285516515173,-0.40396210043774944,-0.21680296415038888,-0.17677669529663684,-0.5656854249492381,-0.5101515430617262,0.9025873648130485,-0.3811091916213821,0.6804808499819214,-0.48380990291711146,-0.13085598064755344,-0.2359813632291101,-0.2662958158485814,-0.19611613513818404,-0.19300937626135234,-0.12168146174384352,-0.06715342778730747,-0.03352007615769955,0.5449249778098338,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,3.7215588131856796,-1.162292339667437,-0.7467879938056768,0.8119223343984152,-0.6981970580620328,-0.24123593087845216,-0.12168146174384353,1.3555735383351193,-0.4888542575852485,-0.2588017916249404,0.0,3
-1.175735064194511,-0.5066552840628717,2.4754797514825286,-0.21680296415038888,-0.17677669529663684,1.7677669529663689,-0.5101515430617262,-1.1079259903080172,-0.3811091916213821,-1.469549069641809,2.0669275142376007,-0.13085598064755344,-0.2359813632291101,3.755222352305419,-0.19611613513818404,-0.19300937626135234,-0.12168146174384352,-0.06715342778730747,-0.03352007615769955,-1.8351149988007645,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.26870460745022956,-1.162292339667437,1.3390681268239724,-1.2316448970959013,1.4322604033532795,-0.24123593087845216,-0.12168146174384353,1.3555735383351193,0.42073023606864773,0.411116298393246,0.0,4
0.8505317485662419,-0.5066552840628717,-0.40396210043774944,-0.21680296415038888,-0.17677669529663684,-0.5656854249492381,-0.5101515430617262,0.9025873648130485,-0.3811091916213821,0.6804808499819214,-0.48380990291711146,-0.13085598064755344,-0.2359813632291101,-0.2662958158485814,-0.19611613513818404,-0.19300937626135234,-0.12168146174384352,-0.06715342778730747,-0.03352007615769955,0.5449249778098338,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.26870460745022956,0.8603687436210127,-0.7467879938056768,0.8119223343984152,-0.6981970580620328,-0.24123593087845216,-0.12168146174384353,-0.7376951317802901,-0.4863374216869256,0.411116298393246,1.0,5
0.8505317485662419,-0.5066552840628717,-0.40396210043774944,-0.21680296415038888,-0.17677669529663684,-0.5656854249492381,-0.5101515430617262,0.9025873648130485,-0.3811091916213821,0.6804808499819214,-0.48380990291711146,-0.13085598064755344,-0.2359813632291101,-0.2662958158485814,-0.19611613513818404,-0.19300937626135234,-0.12168146174384352,-0.06715342778730747,-0.03352007615769955,0.5449249778098338,-1.6238025415294657,-0.4820426798824101,3.2513733362117265,-0.26870460745022956,0.8603687436210127,-0.7467879938056768,0.8119223343984152,-0.6981970580620328,-0.24123593087845216,-0.12168146174384353,-0.7376951317802901,-0.4781164289086437,-0.07857815082895452,1.0,6
0.8505317485662419,-0.5066552840628717,-0.40396210043774944,-0.21680296415038888,-0.17677669529663684,1.7677669529663689,-0.5101515430617262,-1.1079259903080172,-0.3811091916213821,0.6804808499819214,-0.48380990291711146,-0.13085598064755344,-0.2359813632291101,-0.2662958158485814,-0.19611613513818404,5.181095444015676,-0.12168146174384352,-0.06715342778730747,-0.03352007615769955,-1.8351149988007645,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.26870460745022956,-1.162292339667437,1.3390681268239724,0.8119223343984152,-0.6981970580620328,-0.24123593087845216,-0.12168146174384353,-0.7376951317802901,0.3958135606752509,1.8253878217649728,1.0,7
-1.175735064194511,-0.5066552840628717,-0.40396210043774944,4.612483062299524,-0.17677669529663684,-0.5656854249492381,-0.5101515430617262,0.9025873648130485,-0.3811091916213821,-1.469549069641809,2.0669275142376007,-0.13085598064755344,-0.2359813632291101,-0.2662958158485814,-0.19611613513818404,-0.19300937626135234,-0.12168146174384352,-0.06715342778730747,-0.03352007615769955,0.5449249778098338,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.26870460745022956,0.8603687436210127,-0.7467879938056768,-1.2316448970959013,-0.6981970580620328,4.145319465299116,-0.12168146174384353,-0.7376951317802901,-0.22408312108167938,-2.0452500316734374,1.0,8
-1.175735064194511,-0.5066552840628717,2.4754797514825286,-0.21680296415038888,-0.17677669529663684,-0.5656854249492381,-0.5101515430617262,0.9025873648130485,2.6239199210746484,-1.469549069641809,-0.48380990291711146,-0.13085598064755344,-0.2359813632291101,-0.2662958158485814,-0.19611613513818404,-0.19300937626135234,-0.12168146174384352,-0.06715342778730747,-0.03352007615769955,0.5449249778098338,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.26870460745022956,-1.162292339667437,1.3390681268239724,-1.2316448970959013,1.4322604033532795,-0.24123593087845216,-0.12168146174384353,1.3555735383351193,-0.42425614068453366,-0.18436644828958632,0.0,9
-1.175735064194511,-0.5066552840628717,2.4754797514825286,-0.21680296415038888,-0.17677669529663684,-0.5656854249492381,1.9602018529600023,-1.1079259903080172,-0.3811091916213821,-1.469549069641809,2.0669275142376007,-0.13085598064755344,-0.2359813632291101,-0.2662958158485814,-0.19611613513818404,-0.19300937626135234,-0.12168146174384352,-0.06715342778730747,-0.03352007615769955,0.5449249778098338,-1.6238025415294657,2.0745051044939435,-0.3075623426146228,-0.26870460745022956,-1.162292339667437,1.3390681268239724,-1.2316448970959013,1.4322604033532795,-0.24123593087845216,-0.12168146174384353,1.3555735383351193,-0.04295550208861424,-1.1520259116491889,0.0,10
